"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","MEASYEAR","SOILSPCT","COMPCPCT","TYPRTDCD","TYPCMPCD","TYPAREACD","TYPOTHRCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"76465675010538","65167030010661",2000,27,21,20153,1,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"234700824020004","15740173020004",2013,27,137,26300,1,2013,1,1,0,1,0,0,"",2014-02-03,"20004","",,""
"234700825020004","15740173020004",2013,27,137,26300,2,2013,1,0,,,,,"",2014-02-03,"20004","",,""
"234700827020004","15740173020004",2013,27,137,26300,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234700828020004","15740173020004",2013,27,137,26300,4,2013,1,0,,,,,"",2014-02-03,"20004","",,""
"234701794020004","15740196020004",2013,27,75,29362,1,2013,1,0,,,,,"",2014-02-03,"20004","",,""
"234701795020004","15740196020004",2013,27,75,29362,2,2013,5,0,,,,,"",2014-02-03,"20004","",,""
"234701796020004","15740196020004",2013,27,75,29362,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234701797020004","15740196020004",2013,27,75,29362,4,2013,1,0,,,,,"",2014-02-03,"20004","",,""
"234702184020004","15740206020004",2013,27,109,20169,1,2013,5,0,,,,,"",2014-02-03,"20004","",,""
"234702185020004","15740206020004",2013,27,109,20169,2,2013,5,0,,,,,"",2014-02-03,"20004","",,""
"234702186020004","15740206020004",2013,27,109,20169,3,2013,5,5,0,1,0,0,"",2014-02-03,"20004","",,""
"234702187020004","15740206020004",2013,27,109,20169,4,2013,10,0,,,,,"",2014-02-03,"20004","",,""
"234704363020004","15740267020004",2013,27,141,20174,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234704364020004","15740267020004",2013,27,141,20174,2,2013,5,0,,,,,"",2014-02-03,"20004","",,""
"234704365020004","15740267020004",2013,27,141,20174,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234704366020004","15740267020004",2013,27,141,20174,4,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234704976020004","15740286020004",2013,27,65,20170,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234704977020004","15740286020004",2013,27,65,20170,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234704979020004","15740286020004",2013,27,65,20170,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234704981020004","15740286020004",2013,27,65,20170,4,2013,10,0,,,,,"",2014-02-03,"20004","",,""
"234705933020004","15740301020004",2013,27,137,26979,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234705934020004","15740301020004",2013,27,137,26979,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234705935020004","15740301020004",2013,27,137,26979,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234705936020004","15740301020004",2013,27,137,26979,4,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707014020004","15740330020004",2013,27,115,20443,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707015020004","15740330020004",2013,27,115,20443,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707016020004","15740330020004",2013,27,115,20443,3,2013,0,5,0,1,0,0,"",2014-02-03,"20004","",,""
"234707017020004","15740330020004",2013,27,115,20443,4,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707298020004","15740368020004",2013,27,137,10506,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707300020004","15740368020004",2013,27,137,10506,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707301020004","15740368020004",2013,27,137,10506,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707302020004","15740368020004",2013,27,137,10506,4,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707634020004","15740378020004",2013,27,49,20278,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234707635020004","15740378020004",2013,27,49,20278,2,2013,15,0,,,,,"",2014-02-03,"20004","",,""
"234708110020004","15740403020004",2013,27,137,27698,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234708111020004","15740403020004",2013,27,137,27698,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234708112020004","15740403020004",2013,27,137,27698,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234708113020004","15740403020004",2013,27,137,27698,4,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234710718020004","15740450020004",2013,27,137,29103,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234710719020004","15740450020004",2013,27,137,29103,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234710720020004","15740450020004",2013,27,137,29103,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234710721020004","15740450020004",2013,27,137,29103,4,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234711230020004","15740458020004",2013,27,75,24481,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234711231020004","15740458020004",2013,27,75,24481,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234711232020004","15740458020004",2013,27,75,24481,3,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234711233020004","15740458020004",2013,27,75,24481,4,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234713713020004","15740520020004",2013,27,137,28884,1,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"234713714020004","15740520020004",2013,27,137,28884,2,2013,0,0,,,,,"",2014-02-03,"20004","",,""
"76466060010538","65244996010661",2000,27,159,20289,4,2000,20,20,0,0,1,0,"",2007-11-29,"10661","",,""
"76466061010538","65245738010661",2000,27,161,20027,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76466062010538","65245738010661",2000,27,161,20027,2,2000,95,0,,,,,"",2007-11-29,"10661","",,""
"76466063010538","65245738010661",2000,27,161,20027,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465884010538","65249622010661",2000,27,111,21001,1,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465885010538","65249622010661",2000,27,111,21001,2,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465886010538","65249622010661",2000,27,111,21001,3,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465887010538","65249622010661",2000,27,111,21001,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465905010538","65253983010661",2000,27,115,20702,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465906010538","65253983010661",2000,27,115,20702,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465907010538","65253983010661",2000,27,115,20702,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465893010538","65255348010661",2000,27,115,20595,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465929010538","65282713010661",2000,27,137,27631,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465930010538","65282713010661",2000,27,137,27631,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465931010538","65282713010661",2000,27,137,27631,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465932010538","65282713010661",2000,27,137,27631,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465953010538","65286177010661",2000,27,137,29396,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465954010538","65286177010661",2000,27,137,29396,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465955010538","65286177010661",2000,27,137,29396,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465956010538","65286177010661",2000,27,137,29396,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465961010538","65290661010661",2000,27,137,26009,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465962010538","65290661010661",2000,27,137,26009,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465963010538","65290661010661",2000,27,137,26009,3,2000,1,0,,,,,"",2007-11-29,"10661","",,""
"76465972010538","65294140010661",2000,27,137,25209,1,2000,60,0,,,,,"",2007-11-29,"10661","",,""
"76465973010538","65294140010661",2000,27,137,25209,2,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465974010538","65294140010661",2000,27,137,25209,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465975010538","65294140010661",2000,27,137,25209,4,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465988010538","65297406010661",2000,27,137,25403,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465989010538","65297406010661",2000,27,137,25403,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76466001010538","65300235010661",2000,27,137,26759,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76466002010538","65300235010661",2000,27,137,26759,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76466003010538","65300235010661",2000,27,137,26759,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76466004010538","65300235010661",2000,27,137,26759,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76466005010538","65304631010661",2000,27,137,27089,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76466006010538","65304631010661",2000,27,137,27089,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465873010538","65311793010661",2000,27,95,20266,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465874010538","65311793010661",2000,27,95,20266,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465875010538","65311793010661",2000,27,95,20266,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465876010538","65311793010661",2000,27,95,20266,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465789010538","65320794010661",2000,27,71,22595,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465790010538","65320794010661",2000,27,71,22595,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465791010538","65320794010661",2000,27,71,22595,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465792010538","65320794010661",2000,27,71,22595,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465778010538","65322205010661",2000,27,71,23030,1,2000,15,20,0,1,0,0,"",2007-11-29,"10661","",,""
"76465779010538","65322205010661",2000,27,71,23030,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465805010538","65329422010661",2000,27,71,23095,1,2000,1,0,,,,,"",2007-11-29,"10661","",,""
"76465806010538","65329422010661",2000,27,71,23095,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465807010538","65329422010661",2000,27,71,23095,3,2000,1,0,,,,,"",2007-11-29,"10661","",,""
"76465808010538","65329422010661",2000,27,71,23095,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465797010538","65329692010661",2000,27,71,22338,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465798010538","65329692010661",2000,27,71,22338,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465799010538","65329692010661",2000,27,71,22338,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465800010538","65329692010661",2000,27,71,22338,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465780010538","65333249010661",2000,27,71,23090,1,2000,10,0,,,,,"",2007-11-29,"10661","",,""
"76465781010538","65333249010661",2000,27,71,23090,2,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465782010538","65333249010661",2000,27,71,23090,3,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465783010538","65333249010661",2000,27,71,23090,4,2000,5,0,,,,,"",2007-11-29,"10661","",,""
"76465821010538","65337701010661",2000,27,75,29323,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465822010538","65337701010661",2000,27,75,29323,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465823010538","65337701010661",2000,27,75,29323,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465842010538","65340735010661",2000,27,75,24274,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465843010538","65340735010661",2000,27,75,24274,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465844010538","65340735010661",2000,27,75,24274,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465845010538","65340735010661",2000,27,75,24274,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465839010538","65343848010661",2000,27,75,29212,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465840010538","65343848010661",2000,27,75,29212,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465841010538","65343848010661",2000,27,75,29212,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465831010538","65346758010661",2000,27,75,24212,1,2000,0,20,0,1,0,0,"",2007-11-29,"10661","",,""
"76465832010538","65346758010661",2000,27,75,24212,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465833010538","65346758010661",2000,27,75,24212,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465834010538","65346758010661",2000,27,75,24212,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465857010538","65349399010661",2000,27,77,20531,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465858010538","65349399010661",2000,27,77,20531,2,2000,1,5,0,1,0,0,"",2007-11-29,"10661","",,""
"76465859010538","65349399010661",2000,27,77,20531,4,2000,1,0,,,,,"",2007-11-29,"10661","",,""
"76465860010538","65349457010661",2000,27,77,20703,2,2000,1,0,,,,,"",2007-11-29,"10661","",,""
"76465853010538","65352241010661",2000,27,77,20624,1,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465854010538","65352241010661",2000,27,77,20624,2,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465855010538","65352241010661",2000,27,77,20624,3,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465856010538","65352241010661",2000,27,77,20624,4,2000,0,0,,,,,"",2007-11-29,"10661","",,""
"76465594010538","65570410010661",2001,27,1,20347,1,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465595010538","65570410010661",2001,27,1,20347,2,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465596010538","65570410010661",2001,27,1,20347,3,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465597010538","65570410010661",2001,27,1,20347,4,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465933010538","65593695010661",2001,27,137,26780,1,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465934010538","65593695010661",2001,27,137,26780,2,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465935010538","65593695010661",2001,27,137,26780,3,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465936010538","65593695010661",2001,27,137,26780,4,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465937010538","65596122010661",2001,27,137,25636,1,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465938010538","65596122010661",2001,27,137,25636,2,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465939010538","65596122010661",2001,27,137,25636,3,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465940010538","65596122010661",2001,27,137,25636,4,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465941010538","65597047010661",2001,27,137,25153,1,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465942010538","65597047010661",2001,27,137,25153,2,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465943010538","65597047010661",2001,27,137,25153,3,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465944010538","65597047010661",2001,27,137,25153,4,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465976010538","65620485010661",2001,27,137,27467,1,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465977010538","65620485010661",2001,27,137,27467,2,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76465978010538","65620485010661",2001,27,137,27467,3,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465979010538","65620485010661",2001,27,137,27467,4,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76466019010538","65636367010661",2001,27,137,28633,1,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76466020010538","65636367010661",2001,27,137,28633,2,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76466021010538","65636367010661",2001,27,137,28633,3,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76466022010538","65636367010661",2001,27,137,28633,4,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76466027010538","65640058010661",2001,27,137,29175,1,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76466028010538","65640058010661",2001,27,137,29175,2,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76466029010538","65640058010661",2001,27,137,29175,3,2001,15,0,,,,,"",2007-11-29,"10661","",,""
"76466030010538","65640058010661",2001,27,137,29175,4,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465968010538","65649010010661",2001,27,137,27693,1,2001,20,0,,,,,"",2007-11-29,"10661","",,""
"76465969010538","65649010010661",2001,27,137,27693,2,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465970010538","65649010010661",2001,27,137,27693,3,2001,10,0,,,,,"",2007-11-29,"10661","",,""
"76465971010538","65649010010661",2001,27,137,27693,4,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"224092243010661","65654997010661",2001,27,137,27330,1,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092244010661","65654997010661",2001,27,137,27330,2,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092245010661","65654997010661",2001,27,137,27330,3,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092246010661","65654997010661",2001,27,137,27330,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092247010661","65656066010661",2001,27,137,28622,1,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092248010661","65656066010661",2001,27,137,28622,2,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092249010661","65656066010661",2001,27,137,28622,3,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092250010661","65656066010661",2001,27,137,28622,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092251010661","65656405010661",2001,27,137,27221,1,2001,1,0,,,,,"",2010-05-04,"10661","",,""
"224092252010661","65656405010661",2001,27,137,27221,2,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092253010661","65656405010661",2001,27,137,27221,3,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092254010661","65656405010661",2001,27,137,27221,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092255010661","65657341010661",2001,27,137,26079,1,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092256010661","65657341010661",2001,27,137,26079,2,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092257010661","65657341010661",2001,27,137,26079,3,2001,1,0,,,,,"",2010-05-04,"10661","",,""
"224092258010661","65657341010661",2001,27,137,26079,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092259010661","65657682010661",2001,27,137,26092,1,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092260010661","65657682010661",2001,27,137,26092,2,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092261010661","65657682010661",2001,27,137,26092,3,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092262010661","65657682010661",2001,27,137,26092,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092263010661","65657981010661",2001,27,137,25361,1,2001,1,0,,,,,"",2010-05-04,"10661","",,""
"224092264010661","65657981010661",2001,27,137,25361,3,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092265010661","65657981010661",2001,27,137,25361,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092266010661","65658083010661",2001,27,137,25570,1,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092267010661","65658083010661",2001,27,137,25570,2,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092268010661","65658083010661",2001,27,137,25570,3,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092269010661","65658083010661",2001,27,137,25570,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"76466007010538","65658367010661",2001,27,137,25910,1,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76466008010538","65658367010661",2001,27,137,25910,2,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76466009010538","65658367010661",2001,27,137,25910,3,2001,0,0,,,,,"",2007-11-29,"10661","",,""
"76466010010538","65658367010661",2001,27,137,25910,4,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"224092270010661","65661644010661",2001,27,137,27007,1,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092271010661","65661644010661",2001,27,137,27007,2,2001,1,0,,,,,"",2010-05-04,"10661","",,""
"224092272010661","65661644010661",2001,27,137,27007,3,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092273010661","65661644010661",2001,27,137,27007,4,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092274010661","65662483010661",2001,27,137,29485,1,2001,0,0,,,,,"",2010-05-04,"10661","",,""
"224092275010661","65662483010661",2001,27,137,29485,2,2001,1,0,,,,,"",2010-05-04,"10661","",,""
"224092276010661","65662483010661",2001,27,137,29485,3,2001,1,0,,,,,"",2010-05-04,"10661","",,""
"224092277010661","65662483010661",2001,27,137,29485,4,2001,1,0,,,,,"",2010-05-04,"10661","",,""
"76465994010538","65662816010661",2001,27,137,26877,1,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465995010538","65662816010661",2001,27,137,26877,2,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465996010538","65662816010661",2001,27,137,26877,3,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465997010538","65662816010661",2001,27,137,26877,4,2001,1,0,,,,,"",2007-11-29,"10661","",,""
"76465980010538","65665561010661",2001,27,137,27036,1,2001,5,0,,,,,"",2007-11-29,"10661","",,""
"76465981010538","65665561010661",2001,27,137,27036,2,2001,1,0,,,,,"",2007-11-29,"10661","",,""
